id,timestamp,level_1,level_2,tds_1,flow_1,pressure_1,level_switch,mode_standby,mode_filtering,mode_backwash,mode_drain,mode_override,emergency_stop,solenoid_1,solenoid_2,solenoid_3,solenoid_4,solenoid_5,solenoid_6,pompa_1,pompa_2,pompa_3,stepper
340,2025-08-21 16:48:39,77.06060214282309,15.701358757231612,77.06060214282309,77.06060214282309,77.06060214282309,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
341,2025-08-21 16:48:40,74.38679716435776,65.72758041395512,74.38679716435776,74.38679716435776,74.38679716435776,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
342,2025-08-21 16:48:40,36.73319308373599,5.992990675049308,36.73319308373599,36.73319308373599,36.73319308373599,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
343,2025-08-21 16:48:41,91.24346522210986,17.15381467688833,91.24346522210986,91.24346522210986,91.24346522210986,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
344,2025-08-21 16:48:41,97.21969605022055,54.44756496865096,97.21969605022055,97.21969605022055,97.21969605022055,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
345,2025-08-21 16:48:42,70.40505729106316,21.707260930132406,70.40505729106316,70.40505729106316,70.40505729106316,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
346,2025-08-21 16:48:42,26.61107645871219,29.348439726864033,26.61107645871219,26.61107645871219,26.61107645871219,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
347,2025-08-21 16:48:43,52.28147546779783,19.65048348466788,52.28147546779783,52.28147546779783,52.28147546779783,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
348,2025-08-21 16:48:43,94.57224473303779,55.48074858773213,94.57224473303779,94.57224473303779,94.57224473303779,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
349,2025-08-21 16:48:44,50.77248783226091,11.993625679222388,50.77248783226091,50.77248783226091,50.77248783226091,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
350,2025-08-21 16:48:44,75.31786121356112,29.93867983398088,75.31786121356112,75.31786121356112,75.31786121356112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,2025-08-21 16:48:45,70.93739463841644,70.71140123549343,70.93739463841644,70.93739463841644,70.93739463841644,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
352,2025-08-21 16:48:45,48.01414700906036,46.613120127402226,48.01414700906036,48.01414700906036,48.01414700906036,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
353,2025-08-21 16:48:46,44.42994978097072,38.63162771141103,44.42994978097072,44.42994978097072,44.42994978097072,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
354,2025-08-21 16:48:46,78.16694530363921,25.24857561788825,78.16694530363921,78.16694530363921,78.16694530363921,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
355,2025-08-21 16:48:47,76.25119266860911,61.92235481932272,76.25119266860911,76.25119266860911,76.25119266860911,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
356,2025-08-21 16:48:47,94.32453970780192,26.91589240832741,94.32453970780192,94.32453970780192,94.32453970780192,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
357,2025-08-21 16:48:48,10.538658423704007,75.5537657456967,10.538658423704007,10.538658423704007,10.538658423704007,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
358,2025-08-21 16:48:48,16.92230198184157,12.589046276444122,16.92230198184157,16.92230198184157,16.92230198184157,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
359,2025-08-21 16:48:49,33.911448401424224,34.41675884247678,33.911448401424224,33.911448401424224,33.911448401424224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2025-08-21 16:48:49,11.490327723908479,46.15622803812314,11.490327723908479,11.490327723908479,11.490327723908479,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
361,2025-08-21 16:48:50,47.09254601765242,58.0735212295722,47.09254601765242,47.09254601765242,47.09254601765242,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
362,2025-08-21 16:48:50,42.39497171842977,32.462251125583975,42.39497171842977,42.39497171842977,42.39497171842977,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
363,2025-08-21 16:48:51,43.95921597327058,31.324780744243466,43.95921597327058,43.95921597327058,43.95921597327058,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
364,2025-08-21 16:48:51,3.0655721146389703,65.14480028776136,3.0655721146389703,3.0655721146389703,3.0655721146389703,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
365,2025-08-21 16:48:52,93.14045068753963,78.07363653451496,93.14045068753963,93.14045068753963,93.14045068753963,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
366,2025-08-21 16:48:52,5.235118297198838,43.384983615280134,5.235118297198838,5.235118297198838,5.235118297198838,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
367,2025-08-21 16:48:53,97.51338839721434,52.75631230952684,97.51338839721434,97.51338839721434,97.51338839721434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2025-08-21 16:48:53,22.025362736478794,49.732938574482304,22.025362736478794,22.025362736478794,22.025362736478794,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
369,2025-08-21 16:48:54,54.613623344157936,20.606696615540663,54.613623344157936,54.613623344157936,54.613623344157936,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
370,2025-08-21 16:48:54,16.798635791311078,36.34981445377089,16.798635791311078,16.798635791311078,16.798635791311078,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
371,2025-08-21 16:48:55,39.18386100164734,71.0227890649075,39.18386100164734,39.18386100164734,39.18386100164734,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
372,2025-08-21 16:48:56,8.883659939346567,14.982882373514883,8.883659939346567,8.883659939346567,8.883659939346567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2025-08-21 16:48:56,94.01029722549202,67.6590901639469,94.01029722549202,94.01029722549202,94.01029722549202,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
374,2025-08-21 16:48:57,39.449403959014674,69.15399809298009,39.449403959014674,39.449403959014674,39.449403959014674,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
375,2025-08-21 16:48:57,4.934961079087053,60.062406661356235,4.934961079087053,4.934961079087053,4.934961079087053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,2025-08-21 16:48:58,26.018682092271472,70.80803479660241,26.018682092271472,26.018682092271472,26.018682092271472,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
377,2025-08-21 16:48:58,90.99860374939554,19.079361219024847,90.99860374939554,90.99860374939554,90.99860374939554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2025-08-21 16:48:59,89.6377848678736,70.7009892439543,89.6377848678736,89.6377848678736,89.6377848678736,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
379,2025-08-21 16:48:59,1.9041562715735871,20.50906074561155,1.9041562715735871,1.9041562715735871,1.9041562715735871,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
380,2025-08-21 16:49:00,88.81460692457266,58.726071385657164,88.81460692457266,88.81460692457266,88.81460692457266,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
381,2025-08-21 16:49:00,67.30607762428119,47.575975830438885,67.30607762428119,67.30607762428119,67.30607762428119,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
382,2025-08-21 16:49:01,98.24673943362117,29.571239565185124,98.24673943362117,98.24673943362117,98.24673943362117,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
383,2025-08-21 16:49:01,57.140548533584045,0.788255175194692,57.140548533584045,57.140548533584045,57.140548533584045,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
384,2025-08-21 16:49:02,1.6528045442028905,68.49281867910315,1.6528045442028905,1.6528045442028905,1.6528045442028905,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
385,2025-08-21 16:49:02,95.76829075439312,0.7206287808197054,95.76829075439312,95.76829075439312,95.76829075439312,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
386,2025-08-21 16:49:03,29.005585589250813,67.0511461037338,29.005585589250813,29.005585589250813,29.005585589250813,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
387,2025-08-21 16:49:03,38.305797576583785,33.677463013856574,38.305797576583785,38.305797576583785,38.305797576583785,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
388,2025-08-21 16:49:04,49.94240075783406,56.32984777771932,49.94240075783406,49.94240075783406,49.94240075783406,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
389,2025-08-21 16:49:04,98.80667076960458,46.67626040277193,98.80667076960458,98.80667076960458,98.80667076960458,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
390,2025-08-21 16:49:05,95.28474068307258,70.6573370754017,95.28474068307258,95.28474068307258,95.28474068307258,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
391,2025-08-21 16:49:05,90.4545745361739,9.492799901097282,90.4545745361739,90.4545745361739,90.4545745361739,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
392,2025-08-21 16:49:06,0.7194531837787288,23.032476832077464,0.7194531837787288,0.7194531837787288,0.7194531837787288,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
393,2025-08-21 16:49:06,95.8486556345253,71.13343115287472,95.8486556345253,95.8486556345253,95.8486556345253,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
394,2025-08-21 16:49:07,45.903744159129346,69.18065953337785,45.903744159129346,45.903744159129346,45.903744159129346,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
395,2025-08-21 16:49:07,88.9873045356771,28.853277949994123,88.9873045356771,88.9873045356771,88.9873045356771,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
396,2025-08-21 16:49:08,52.20601652345211,54.513848798657556,52.20601652345211,52.20601652345211,52.20601652345211,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
397,2025-08-21 16:49:08,4.304335010225458,37.262850775270735,4.304335010225458,4.304335010225458,4.304335010225458,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
398,2025-08-21 16:49:09,11.545353908092526,69.98548347864835,11.545353908092526,11.545353908092526,11.545353908092526,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
399,2025-08-21 16:49:09,80.07862444450109,0.1955421303599003,80.07862444450109,80.07862444450109,80.07862444450109,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
400,2025-08-21 16:49:10,9.17528983240502,48.373702911794666,9.17528983240502,9.17528983240502,9.17528983240502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401,2025-08-21 16:49:10,73.81339546667009,49.646534969489416,73.81339546667009,73.81339546667009,73.81339546667009,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
402,2025-08-21 16:49:11,24.180835874933326,74.88137847135307,24.180835874933326,24.180835874933326,24.180835874933326,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
403,2025-08-21 16:49:11,39.17828397974156,68.15153735199566,39.17828397974156,39.17828397974156,39.17828397974156,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
404,2025-08-21 16:49:12,98.8885163757985,54.57360276275851,98.8885163757985,98.8885163757985,98.8885163757985,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
405,2025-08-21 16:49:12,78.4906082548299,27.089212141506245,78.4906082548299,78.4906082548299,78.4906082548299,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
406,2025-08-21 16:49:13,21.962089698537092,5.9633811246453305,21.962089698537092,21.962089698537092,21.962089698537092,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
407,2025-08-21 16:49:13,72.040158834311,58.93066091308707,72.040158834311,72.040158834311,72.040158834311,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
408,2025-08-21 16:49:14,59.37853248491152,35.162647505286316,59.37853248491152,59.37853248491152,59.37853248491152,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
409,2025-08-21 16:49:14,87.84636764142577,73.21428850075057,87.84636764142577,87.84636764142577,87.84636764142577,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
410,2025-08-21 16:49:15,60.258280878945634,42.80467886102482,60.258280878945634,60.258280878945634,60.258280878945634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2025-08-21 16:49:15,26.399379382627075,41.91270836006207,26.399379382627075,26.399379382627075,26.399379382627075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2025-08-21 16:49:16,48.41165532846928,21.024650098803576,48.41165532846928,48.41165532846928,48.41165532846928,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
413,2025-08-21 16:49:16,81.2651651212817,50.897676929668194,81.2651651212817,81.2651651212817,81.2651651212817,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
414,2025-08-21 16:49:17,82.76418619891963,25.375467451820803,82.76418619891963,82.76418619891963,82.76418619891963,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
415,2025-08-21 16:49:17,58.5458263686781,5.0235457471393286,58.5458263686781,58.5458263686781,58.5458263686781,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
416,2025-08-21 16:49:18,22.230436350429585,50.93644420390329,22.230436350429585,22.230436350429585,22.230436350429585,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
417,2025-08-21 16:49:18,13.43337672319559,62.31643629679978,13.43337672319559,13.43337672319559,13.43337672319559,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
418,2025-08-21 16:49:19,63.586732070512554,33.73302350699352,63.586732070512554,63.586732070512554,63.586732070512554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419,2025-08-21 16:49:19,99.6353230370278,26.682465714903437,99.6353230370278,99.6353230370278,99.6353230370278,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
420,2025-08-21 16:49:20,83.35094068458359,11.730092502554639,83.35094068458359,83.35094068458359,83.35094068458359,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
421,2025-08-21 16:49:20,46.06424686803891,61.933230160590476,46.06424686803891,46.06424686803891,46.06424686803891,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
422,2025-08-21 16:49:21,38.69111150138548,42.68966065265704,38.69111150138548,38.69111150138548,38.69111150138548,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
423,2025-08-21 16:49:22,75.06369703905919,25.919143875471136,75.06369703905919,75.06369703905919,75.06369703905919,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
424,2025-08-21 16:49:22,21.22637252688677,52.18263055562025,21.22637252688677,21.22637252688677,21.22637252688677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2025-08-21 16:49:23,82.6544317621322,2.6233077088103585,82.6544317621322,82.6544317621322,82.6544317621322,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
426,2025-08-21 16:49:23,19.04903492472113,74.58152091428703,19.04903492472113,19.04903492472113,19.04903492472113,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
427,2025-08-21 16:49:24,9.748801850852962,51.27830314156296,9.748801850852962,9.748801850852962,9.748801850852962,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
428,2025-08-21 16:49:24,25.883881137767993,7.504329877936655,25.883881137767993,25.883881137767993,25.883881137767993,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
429,2025-08-21 16:49:25,41.33499624671686,24.2511451555818,41.33499624671686,41.33499624671686,41.33499624671686,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
430,2025-08-21 16:49:25,19.453588554612267,73.3509845222505,19.453588554612267,19.453588554612267,19.453588554612267,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
431,2025-08-21 16:49:26,82.8822121977224,76.80941823431976,82.8822121977224,82.8822121977224,82.8822121977224,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
432,2025-08-21 16:49:26,13.4870387552105,18.15600256726423,13.4870387552105,13.4870387552105,13.4870387552105,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
433,2025-08-21 16:49:27,76.62866514385804,24.655781422794902,76.62866514385804,76.62866514385804,76.62866514385804,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
434,2025-08-21 16:49:27,50.409685307473914,30.590497437278774,50.409685307473914,50.409685307473914,50.409685307473914,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
435,2025-08-21 16:49:28,27.864907259683047,74.4933599892248,27.864907259683047,27.864907259683047,27.864907259683047,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
436,2025-08-21 16:49:28,64.98603733762941,63.45328541349942,64.98603733762941,64.98603733762941,64.98603733762941,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
437,2025-08-21 16:49:29,2.9004216305053454,18.458551709895097,2.9004216305053454,2.9004216305053454,2.9004216305053454,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
438,2025-08-21 16:49:29,73.38979044327344,41.99506118537839,73.38979044327344,73.38979044327344,73.38979044327344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
439,2025-08-21 16:49:30,8.282799409039532,75.26436278568282,8.282799409039532,8.282799409039532,8.282799409039532,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
440,2025-08-21 16:49:30,28.661340008693514,61.80958584333613,28.661340008693514,28.661340008693514,28.661340008693514,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
441,2025-08-21 16:49:31,54.62187809853495,39.80800665227416,54.62187809853495,54.62187809853495,54.62187809853495,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
442,2025-08-21 16:49:31,19.208005415510232,78.4751835562625,19.208005415510232,19.208005415510232,19.208005415510232,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
443,2025-08-21 16:49:32,1.643914706158467,27.82852641977663,1.643914706158467,1.643914706158467,1.643914706158467,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
444,2025-08-21 16:49:32,48.8714169101883,29.895322374628066,48.8714169101883,48.8714169101883,48.8714169101883,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
445,2025-08-21 16:49:33,25.685204472183297,32.13216814836487,25.685204472183297,25.685204472183297,25.685204472183297,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
446,2025-08-21 16:49:33,33.4253001139089,67.98081125947766,33.4253001139089,33.4253001139089,33.4253001139089,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
447,2025-08-21 16:49:34,0.24718877150982088,63.62399269109701,0.24718877150982088,0.24718877150982088,0.24718877150982088,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
448,2025-08-21 16:49:34,31.445189278535292,60.66893972089623,31.445189278535292,31.445189278535292,31.445189278535292,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
449,2025-08-21 16:49:35,74.71004642647613,44.74898344144475,74.71004642647613,74.71004642647613,74.71004642647613,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
450,2025-08-21 16:49:35,37.88076103364904,0.746003705859426,37.88076103364904,37.88076103364904,37.88076103364904,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
451,2025-08-21 16:49:36,38.781923837838924,16.755577874608633,38.781923837838924,38.781923837838924,38.781923837838924,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
452,2025-08-21 16:49:36,47.31718816730026,27.821744899342615,47.31718816730026,47.31718816730026,47.31718816730026,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
453,2025-08-21 16:49:37,15.422995642210257,60.94361977717576,15.422995642210257,15.422995642210257,15.422995642210257,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
454,2025-08-21 16:49:37,84.70729615668135,3.477270009678941,84.70729615668135,84.70729615668135,84.70729615668135,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
455,2025-08-21 16:49:38,50.63370679384245,72.59524693091707,50.63370679384245,50.63370679384245,50.63370679384245,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
456,2025-08-21 16:49:38,47.05543024831741,30.16925479458,47.05543024831741,47.05543024831741,47.05543024831741,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
457,2025-08-21 16:49:39,4.697264229685249,59.15356426205331,4.697264229685249,4.697264229685249,4.697264229685249,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
458,2025-08-21 16:49:39,22.684929150159462,8.111832436516684,22.684929150159462,22.684929150159462,22.684929150159462,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
459,2025-08-21 16:49:40,30.276082303985984,35.60356703254294,30.276082303985984,30.276082303985984,30.276082303985984,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
460,2025-08-21 16:49:40,75.22587726030231,34.917867167553275,75.22587726030231,75.22587726030231,75.22587726030231,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
461,2025-08-21 16:49:41,82.83059422404153,37.14772022065706,82.83059422404153,82.83059422404153,82.83059422404153,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
462,2025-08-21 16:49:41,36.29211733989497,4.675272213766304,36.29211733989497,36.29211733989497,36.29211733989497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2025-08-21 16:49:42,42.58949249521146,49.76059795140245,42.58949249521146,42.58949249521146,42.58949249521146,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
464,2025-08-21 16:49:42,45.887275375038804,44.097978753342105,45.887275375038804,45.887275375038804,45.887275375038804,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
465,2025-08-21 16:49:43,33.97425461048616,79.31953744612376,33.97425461048616,33.97425461048616,33.97425461048616,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
466,2025-08-21 16:49:44,68.48159561273349,1.1065760606483632,68.48159561273349,68.48159561273349,68.48159561273349,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
467,2025-08-21 16:49:44,92.51375839187908,66.74780225845223,92.51375839187908,92.51375839187908,92.51375839187908,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
468,2025-08-21 16:49:45,35.039621843831405,17.69553505002678,35.039621843831405,35.039621843831405,35.039621843831405,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
469,2025-08-21 16:49:45,51.9344344668362,77.78082105712859,51.9344344668362,51.9344344668362,51.9344344668362,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
470,2025-08-21 16:49:46,7.144503806437119,18.037428806189393,7.144503806437119,7.144503806437119,7.144503806437119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2025-08-21 16:49:46,88.90456298936992,1.331481860916952,88.90456298936992,88.90456298936992,88.90456298936992,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
472,2025-08-21 16:49:47,72.37630776933652,58.9458150700192,72.37630776933652,72.37630776933652,72.37630776933652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,2025-08-21 16:49:47,92.69616015989169,56.99256043908839,92.69616015989169,92.69616015989169,92.69616015989169,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
474,2025-08-21 16:49:48,54.71101383072633,76.29030663991341,54.71101383072633,54.71101383072633,54.71101383072633,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0
475,2025-08-21 16:49:48,80.04178659791963,2.6416491720078916,80.04178659791963,80.04178659791963,80.04178659791963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2025-08-21 16:49:49,43.46769651656348,57.77824174569943,43.46769651656348,43.46769651656348,43.46769651656348,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
477,2025-08-21 16:49:49,58.533497959894696,45.64613089174724,58.533497959894696,58.533497959894696,58.533497959894696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2025-08-21 16:49:50,62.44733913643115,70.35751049557732,62.44733913643115,62.44733913643115,62.44733913643115,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
479,2025-08-21 16:49:50,62.31333922653282,61.88592985856998,62.31333922653282,62.31333922653282,62.31333922653282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480,2025-08-21 16:49:51,10.619840958601866,59.40315996220103,10.619840958601866,10.619840958601866,10.619840958601866,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
481,2025-08-21 16:49:51,97.59098886901064,49.863518913743064,97.59098886901064,97.59098886901064,97.59098886901064,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
482,2025-08-21 16:49:52,81.33363077495073,37.31992441525372,81.33363077495073,81.33363077495073,81.33363077495073,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
483,2025-08-21 16:49:52,24.448328430735355,45.71809307911116,24.448328430735355,24.448328430735355,24.448328430735355,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
484,2025-08-21 16:49:53,12.82389404920945,12.150173417024979,12.82389404920945,12.82389404920945,12.82389404920945,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
485,2025-08-21 16:49:53,54.09493603945899,50.67921388623682,54.09493603945899,54.09493603945899,54.09493603945899,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
486,2025-08-21 16:49:54,39.88821249425749,56.002641241535365,39.88821249425749,39.88821249425749,39.88821249425749,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
487,2025-08-21 16:49:54,32.91408316402449,16.74923847035202,32.91408316402449,32.91408316402449,32.91408316402449,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
488,2025-08-21 16:49:55,72.75569246990628,66.60754601826744,72.75569246990628,72.75569246990628,72.75569246990628,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
489,2025-08-21 16:49:55,66.81084218516787,1.2843998451547378,66.81084218516787,66.81084218516787,66.81084218516787,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
490,2025-08-21 16:49:56,53.34485940449303,3.8765806384343104,53.34485940449303,53.34485940449303,53.34485940449303,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
491,2025-08-21 16:49:56,23.38289084081516,24.204049483456735,23.38289084081516,23.38289084081516,23.38289084081516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492,2025-08-21 16:49:57,77.55131121088546,65.42108090461223,77.55131121088546,77.55131121088546,77.55131121088546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493,2025-08-21 16:49:57,77.83395900377776,75.29159818636072,77.83395900377776,77.83395900377776,77.83395900377776,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
494,2025-08-21 16:49:58,14.5163202981351,76.20674696192425,14.5163202981351,14.5163202981351,14.5163202981351,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
